Water plants,,,,TODO,,,Bruno,ToDoListId[id=c57a4036-331c-4745-9c0a-a8eb8235ed8d],TaskId[id=d488f545-eacf-4445-8f99-881063b964dd]
Water plants,Water all the plants in the living room and in the bedroom.,home,2023-05-30,TODO,HIGH,,Bruno,ToDoListId[id=6e0f798c-6748-4449-94b7-c35147c2428b],TaskId[id=b48b9eb0-4573-4015-a226-8ceb563f173b]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=bd95fb33-e04a-4f41-9aaf-78c61efd2df1],TaskId[id=2a067d32-c9dd-4721-bf50-51cae18a0047]
Water plants,Water all the plants in the living room and in the bedroom.,home,2023-05-30,TODO,HIGH,,Bruno,ToDoListId[id=6d9636a4-7da2-484f-b8e5-de25a901e23e],TaskId[id=4286f335-006a-410d-81f9-b73cb53f97e1]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=69cfc412-2ccc-4d30-83a7-ea39de306da1],TaskId[id=66090836-26e7-402c-b3a6-27ccbaa4449a]
Water plants,Water all the plants in the living room and in the bedroom.,home,2023-05-30,TODO,HIGH,,Bruno,ToDoListId[id=77956941-39d9-4641-8256-17412cd24dbb],TaskId[id=a98c5c02-ebd5-4328-b831-d009f39f7c6b]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=4894597c-a5ef-4cc5-bb47-12454a08c6e9],TaskId[id=ac69707a-852b-4db4-a1cd-64b08c3279d3]
Water plants,Water all the plants in the living room and in the bedroom.,home,2023-05-30,TODO,HIGH,,Bruno,ToDoListId[id=899bc6a5-97b1-4156-a324-881b4b8f2efc],TaskId[id=d64419b1-8fb9-4b35-abd6-dbebf2073757]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=bed05d02-e013-46c7-a625-2b6529c55c3b],TaskId[id=661fc8c4-dd41-44a6-9e9b-910cf39bf88e]
Water plants,Water all the plants in the living room and in the bedroom.,home,2023-05-30,TODO,HIGH,,Bruno,ToDoListId[id=1422e4fa-40e0-49ec-b358-893f9763c1e9],TaskId[id=69094cea-8abb-42b1-8ca0-7d66eb6af625]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=a6d1027e-9ca3-4bf1-910d-3698487563a6],TaskId[id=92191027-f8ae-4d2c-8aae-cc15b7e2fb48]
Water plants,Water all the plants in the living room and in the bedroom.,home,2023-05-30,TODO,HIGH,,Bruno,ToDoListId[id=e85d9359-38d1-48fa-a06e-592f13a9d496],TaskId[id=8c12ce99-1496-449d-9e2d-a28d410483e5]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=fbae3000-1271-431b-972c-0f55a64113f0],TaskId[id=8cdb09ed-fb67-4b2a-9cda-d9aabfec58ee]
Water plants,Water all the plants in the living room and in the bedroom.,home,2023-05-30,TODO,HIGH,,Bruno,ToDoListId[id=a43b18cd-672d-4ebe-af36-ec917e9653a0],TaskId[id=211b3a19-bcfa-46d9-8d88-300b6c5b702e]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=51aa6d0c-5e91-415e-af00-56ee015e70ab],TaskId[id=f7845d71-a1f3-448d-aa3e-e389d079b012]
Water plants,Water all the plants in the living room and in the bedroom.,home,2023-05-30,TODO,HIGH,,Bruno,ToDoListId[id=541da880-3eb2-4cab-bd14-92b047b05913],TaskId[id=364c7c27-595e-4073-a000-2c2ef4f73254]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=0082b8f7-a48c-4331-bd84-0f718ab46e02],TaskId[id=9130ec5a-99e3-461c-9ca0-ebce97cefe12]
Water plants,Water all the plants in the living room and in the bedroom.,home,2023-05-30,TODO,HIGH,,Bruno,ToDoListId[id=9f8d2313-8bd1-47fc-9e8a-980aba08717d],TaskId[id=fedb0ec8-7bd5-41c3-815f-a69651a8feb7]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=0711f202-ab32-4eee-9198-db0eab25e3ec],TaskId[id=b0211eab-d451-4c56-a470-fbbf9676d896]
Water plants,Water all the plants in the living room and in the bedroom.,home,2023-05-30,TODO,HIGH,,Bruno,ToDoListId[id=e95ab2e7-d4d1-4db6-8310-d3e680ebc013],TaskId[id=6e526069-2865-45e2-911a-054af030b79c]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=17abaf30-e9bc-45f8-ad5f-22bd8811b321],TaskId[id=7a142bd8-877b-42d9-9f9e-88eea2b1dbf9]
Water plants,Water all the plants in the living room and in the bedroom.,home,2023-05-30,TODO,HIGH,,Bruno,ToDoListId[id=8335a3b5-558a-42ab-be4a-9aec46a84f55],TaskId[id=4dec2d1a-4ac3-4061-b4ac-3ab647f61c52]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=2cb5a7cf-1d93-4100-9c00-03c26c44479f],TaskId[id=f18addbe-28dc-4200-bf29-80b93de7f45b]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=eee411e8-1f9e-4e61-83a9-08417cb0269c],TaskId[id=46fef0a8-15d3-4f6a-bbd3-02901a682661]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=24620591-d532-4d4c-9d8c-9520d5546737],TaskId[id=ee81571c-25b6-4545-b017-b326e5b55537]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=43d87eff-688c-446c-ad5c-70b01d2cdd0b],TaskId[id=84b445bc-7441-4cfc-89bc-8c25febcf7b2]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=bb5facb3-d6fc-4d9e-ab10-f61068ae4047],TaskId[id=64649526-02b1-4aad-9a3b-e87ca3627972]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=864b0e6b-1808-41ae-9138-cd6565259605],TaskId[id=c8c39285-daf2-40b2-9b24-ccf3ad7574ec]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=978ccd83-9b0c-4a25-816b-21d5b1e3a487],TaskId[id=a03047dc-4d4d-4fb6-9dd5-c3a4eb2a02dc]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=5823231f-898f-4bb3-b987-416eeed46f16],TaskId[id=97d759a4-de76-4d06-b01a-978dc31d7652]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=bba8f0c3-cbd3-431a-b6f3-919b63a3b659],TaskId[id=6ec49133-4f6c-4b81-a9d1-a74d83cba951]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=76b988b4-492e-4852-a46a-e7929cee70ec],TaskId[id=847005c5-3944-4071-aa66-ea1fc507d807]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=3aacdcd6-daad-4d96-9148-d61346d2544e],TaskId[id=170478d9-b5c8-440e-827b-083b860f3e3e]
Water plants,Water all the plants in the living room and in the bedroom.,home,2023-05-30,TODO,HIGH,,Bruno,ToDoListId[id=7ee1401f-4832-409f-90e9-e7883b4d9490],TaskId[id=05e18d4c-fd74-40bd-86be-0e0c8672c913]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=5e7e0623-92f9-406a-905a-3eb43833529f],TaskId[id=ebf14ca4-4dc3-4eaa-8dcc-4314f1c5ba31]
Water plants,Water all the plants in the living room and in the bedroom.,home,2023-05-30,TODO,HIGH,,Bruno,ToDoListId[id=93d5be16-aff3-4fff-8265-4e2fdaff7c2e],TaskId[id=037a1b56-f247-49e8-b5e0-9b46703ecf71]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=dd0d9df5-0a09-493b-8b5e-ec6c707a40ec],TaskId[id=6cc01353-4822-4e1a-a821-658d4e966352]
Water plants,Water all the plants in the living room and in the bedroom.,home,2023-05-30,TODO,HIGH,,Bruno,ToDoListId[id=55a719c4-c6a1-4a9e-b14a-6ab677f13aca],TaskId[id=42dda0bd-43cf-4435-9053-8ce2e4137879]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=25d5b828-b42d-439d-a84f-22715cce77a7],TaskId[id=abaa93eb-97dd-4472-8486-c0a4d900cdcc]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=a6b8d031-6694-4d17-8f26-b373593990b9],TaskId[id=2a0cc1ad-86b9-4fb7-8fca-161cd5407c61]
Water plants,Water all the plants in the living room and in the bedroom.,home,2023-05-30,TODO,HIGH,,Bruno,ToDoListId[id=bc9ce8f9-23f9-450f-ad21-0d728e5065a1],TaskId[id=89ea4c40-4732-45b7-aaee-17181c65b644]
Water plants,,,,TODO,,,Bruno,ToDoListId[id=4972627f-261e-4f71-bdb6-a97515e9d1cd],TaskId[id=c19a05a2-cfe2-40f8-bca1-9ac210960047]
Water plants,Water all the plants in the living room and in the bedroom.,home,2023-05-30,TODO,HIGH,,Bruno,ToDoListId[id=3f0d3b98-429b-449a-ab4c-9e2f46f2b984],TaskId[id=1aed17ae-8bec-4320-ad38-44ee66d4420a]
